species,model,dataset,threshold,scaling_factor,season_start,season_end,mean_in_season,mean_out_season,ratio_mean,kendall_corr
Cupressaceae,2025-Beta-2,Buchs,"0,99","1,2069",03.04.2024,12.04.2024,"8,3265","3,5931","0,4315","0,1632"
Cupressaceae,2025-Beta-2,Buchs,"0,999","1,4909",03.04.2024,12.04.2024,"6,323","2,7579","0,4362","0,1521"
Cupressaceae,2025-Beta-2,Buchs,"0,9999","1,8878",03.04.2024,12.04.2024,"4,6633","2,0488","0,4393","0,1422"
Cupressaceae,2025-Beta-2,Buchs,1,"2,4815",03.04.2024,12.04.2024,"3,401","1,4708","0,4325","0,1279"
Cupressaceae,2025-Beta-2,Buchs,1,"3,3468",03.04.2024,12.04.2024,"2,4184","1,0149","0,4196","0,1228"
Cupressaceae,2025-Beta-2,Buchs,1,"4,4007",03.04.2024,12.04.2024,"1,7378","0,7436","0,4279","0,1162"
Fagus,2025-Beta-2,Buchs,0,"3,9319",05.04.2024,19.05.2024,"5,0607","0,8679","0,1715","0,4092"
Fagus,2025-Beta-2,Buchs,"0,2","3,9319",05.04.2024,19.05.2024,"5,0607","0,8679","0,1715","0,4092"
Fagus,2025-Beta-2,Buchs,"0,4","3,9421",05.04.2024,19.05.2024,"5,0437","0,8613","0,1708","0,41"
Fagus,2025-Beta-2,Buchs,"0,6","4,1463",05.04.2024,19.05.2024,"4,7767","0,7614","0,1594","0,4187"
Fagus,2025-Beta-2,Buchs,"0,75","4,42",05.04.2024,19.05.2024,"4,4403","0,6553","0,1476","0,4288"
Fagus,2025-Beta-2,Buchs,"0,8","4,5336",05.04.2024,19.05.2024,"4,3207","0,6122","0,1417","0,4338"
Fagus,2025-Beta-2,Buchs,"0,85","4,7021",05.04.2024,19.05.2024,"4,161","0,5671","0,1363","0,437"
Fagus,2025-Beta-2,Buchs,"0,9","4,9329",05.04.2024,19.05.2024,"3,9781","0,506","0,1272","0,4458"
Fagus,2025-Beta-2,Buchs,"0,91","4,991",05.04.2024,19.05.2024,"3,931","0,492","0,1252","0,4474"
Fagus,2025-Beta-2,Buchs,"0,92","5,0559",05.04.2024,19.05.2024,"3,8789","0,4789","0,1235","0,4494"
Fagus,2025-Beta-2,Buchs,"0,93","5,1255",05.04.2024,19.05.2024,"3,828","0,4617","0,1206","0,4491"
Fagus,2025-Beta-2,Buchs,"0,94","5,1976",05.04.2024,19.05.2024,"3,7674","0,4447","0,118","0,4506"
Fagus,2025-Beta-2,Buchs,"0,95","5,2812",05.04.2024,19.05.2024,"3,7084","0,4254","0,1147","0,4541"
Fagus,2025-Beta-2,Buchs,"0,96","5,3822",05.04.2024,19.05.2024,"3,6362","0,4027","0,1107","0,4572"
Fagus,2025-Beta-2,Buchs,"0,97","5,5427",05.04.2024,19.05.2024,"3,529","0,3758","0,1065","0,4611"
Fagus,2025-Beta-2,Buchs,"0,98","5,7434",05.04.2024,19.05.2024,"3,3997","0,3418","0,1005","0,4672"
Fagus,2025-Beta-2,Buchs,"0,99","6,1343",05.04.2024,19.05.2024,"3,1848","0,286","0,0898","0,4776"
Fagus,2025-Beta-2,Buchs,"0,999","7,3665",05.04.2024,19.05.2024,"2,6435","0,1572","0,0595","0,514"
Fagus,2025-Beta-2,Buchs,"0,9999","8,6972",05.04.2024,19.05.2024,"2,2485","0,0856","0,0381","0,5461"
Fagus,2025-Beta-2,Buchs,1,"10,2424",05.04.2024,19.05.2024,"1,9464","0,0424","0,0218","0,5936"
Fagus,2025-Beta-2,Buchs,1,"11,8318",05.04.2024,19.05.2024,"1,7026","0,0212","0,0125","0,6361"
Fagus,2025-Beta-2,Buchs,1,"12,9303",05.04.2024,19.05.2024,"1,5371","0,0141","0,0092","0,6595"
Fraxinus,2025-Beta-2,Buchs,0,"2,2802",11.03.2024,12.04.2024,"38,2892","6,74","0,176","0,4233"
Fraxinus,2025-Beta-2,Buchs,"0,2","2,2802",11.03.2024,12.04.2024,"38,2892","6,7399","0,176","0,4233"
Fraxinus,2025-Beta-2,Buchs,"0,4","2,2856",11.03.2024,12.04.2024,"38,2172","6,7085","0,1755","0,4236"
Fraxinus,2025-Beta-2,Buchs,"0,6","2,3622",11.03.2024,12.04.2024,"37,1505","6,267","0,1687","0,4305"
Fraxinus,2025-Beta-2,Buchs,"0,75","2,456",11.03.2024,12.04.2024,"35,8379","5,7152","0,1595","0,4384"
Fraxinus,2025-Beta-2,Buchs,"0,8","2,4936",11.03.2024,12.04.2024,"35,3242","5,4969","0,1556","0,4433"
Fraxinus,2025-Beta-2,Buchs,"0,85","2,5397",11.03.2024,12.04.2024,"34,7077","5,2399","0,151","0,4478"
Fraxinus,2025-Beta-2,Buchs,"0,9","2,5984",11.03.2024,12.04.2024,"33,9282","4,9147","0,1449","0,4529"
Fraxinus,2025-Beta-2,Buchs,"0,91","2,6121",11.03.2024,12.04.2024,"33,7473","4,8342","0,1432","0,4545"
Fraxinus,2025-Beta-2,Buchs,"0,92","2,627",11.03.2024,12.04.2024,"33,5483","4,7464","0,1415","0,4546"
Fraxinus,2025-Beta-2,Buchs,"0,93","2,6448",11.03.2024,12.04.2024,"33,3184","4,6529","0,1396","0,4571"
Fraxinus,2025-Beta-2,Buchs,"0,94","2,6658",11.03.2024,12.04.2024,"33,0557","4,5445","0,1375","0,4586"
Fraxinus,2025-Beta-2,Buchs,"0,95","2,6895",11.03.2024,12.04.2024,"32,7394","4,4191","0,135","0,4602"
Fraxinus,2025-Beta-2,Buchs,"0,96","2,7184",11.03.2024,12.04.2024,"32,3753","4,2706","0,1319","0,4645"
Fraxinus,2025-Beta-2,Buchs,"0,97","2,755",11.03.2024,12.04.2024,"31,9074","4,0816","0,1279","0,4675"
Fraxinus,2025-Beta-2,Buchs,"0,98","2,8038",11.03.2024,12.04.2024,"31,2891","3,8246","0,1222","0,4725"
Fraxinus,2025-Beta-2,Buchs,"0,99","2,8823",11.03.2024,12.04.2024,"30,3234","3,4174","0,1127","0,4794"
Fraxinus,2025-Beta-2,Buchs,"0,999","3,1257",11.03.2024,12.04.2024,"27,4897","2,2898","0,0833","0,5062"
Fraxinus,2025-Beta-2,Buchs,"0,9999","3,364",11.03.2024,12.04.2024,"25,069","1,4633","0,0584","0,5252"
Fraxinus,2025-Beta-2,Buchs,1,"3,5946",11.03.2024,12.04.2024,"23,0974","0,8932","0,0387","0,5394"
Fraxinus,2025-Beta-2,Buchs,1,"3,8484",11.03.2024,12.04.2024,"21,3044","0,5263","0,0247","0,5532"
Fraxinus,2025-Beta-2,Buchs,1,"4,0656",11.03.2024,12.04.2024,"20,0017","0,3628","0,0181","0,5578"
Pinaceae,2025-Beta-2,Buchs,0,"2,2889",06.04.2024,22.04.2024,"14,3044","4,5233","0,3162","0,6448"
Pinaceae,2025-Beta-2,Buchs,"0,2","2,2889",06.04.2024,22.04.2024,"14,3044","4,5233","0,3162","0,6448"
Pinaceae,2025-Beta-2,Buchs,"0,4","2,2897",06.04.2024,22.04.2024,"14,2962","4,5191","0,3161","0,6452"
Pinaceae,2025-Beta-2,Buchs,"0,6","2,2953",06.04.2024,22.04.2024,"14,24","4,4478","0,3123","0,6475"
Pinaceae,2025-Beta-2,Buchs,"0,75","2,3054",06.04.2024,22.04.2024,"14,1512","4,3461","0,3071","0,6517"
Pinaceae,2025-Beta-2,Buchs,"0,8","2,3107",06.04.2024,22.04.2024,"14,1164","4,3047","0,3049","0,6532"
Pinaceae,2025-Beta-2,Buchs,"0,85","2,3173",06.04.2024,22.04.2024,"14,0705","4,2533","0,3023","0,6556"
Pinaceae,2025-Beta-2,Buchs,"0,9","2,3236",06.04.2024,22.04.2024,"14,0215","4,1842","0,2984","0,6569"
Pinaceae,2025-Beta-2,Buchs,"0,91","2,3258",06.04.2024,22.04.2024,"14,0061","4,167","0,2975","0,6579"
Pinaceae,2025-Beta-2,Buchs,"0,92","2,3283",06.04.2024,22.04.2024,"13,9908","4,1501","0,2966","0,6589"
Pinaceae,2025-Beta-2,Buchs,"0,93","2,33",06.04.2024,22.04.2024,"13,9745","4,1254","0,2952","0,6599"
Pinaceae,2025-Beta-2,Buchs,"0,94","2,3326",06.04.2024,22.04.2024,"13,952","4,1019","0,294","0,66"
Pinaceae,2025-Beta-2,Buchs,"0,95","2,3345",06.04.2024,22.04.2024,"13,9387","4,0752","0,2924","0,6602"
Pinaceae,2025-Beta-2,Buchs,"0,96","2,3376",06.04.2024,22.04.2024,"13,9122","4,0382","0,2903","0,6605"
Pinaceae,2025-Beta-2,Buchs,"0,97","2,3419",06.04.2024,22.04.2024,"13,8836","3,9949","0,2877","0,6618"
Pinaceae,2025-Beta-2,Buchs,"0,98","2,3502",06.04.2024,22.04.2024,"13,8142","3,9303","0,2845","0,6636"
Pinaceae,2025-Beta-2,Buchs,"0,99","2,3604",06.04.2024,22.04.2024,"13,7427","3,8229","0,2782","0,6664"
Pinaceae,2025-Beta-2,Buchs,"0,999","2,4065",06.04.2024,22.04.2024,"13,4618","3,4627","0,2572","0,6744"
Pinaceae,2025-Beta-2,Buchs,"0,9999","2,4695",06.04.2024,22.04.2024,"13,1585","3,1063","0,2361","0,6824"
Pinaceae,2025-Beta-2,Buchs,1,"2,5443",06.04.2024,22.04.2024,"12,8082","2,7712","0,2164","0,6828"
Pinaceae,2025-Beta-2,Buchs,1,"2,6518",06.04.2024,22.04.2024,"12,3722","2,4933","0,2015","0,6811"
Pinaceae,2025-Beta-2,Buchs,1,"2,738",06.04.2024,22.04.2024,"12,0229","2,3242","0,1933","0,6878"
Poaceae,2025-Beta-2,Buchs,0,"9,2273",24.04.2024,03.08.2024,"13,6968","2,2382","0,1634","0,7884"
Poaceae,2025-Beta-2,Buchs,"0,2","9,2273",24.04.2024,03.08.2024,"13,6968","2,2382","0,1634","0,7884"
Poaceae,2025-Beta-2,Buchs,"0,4","9,2342",24.04.2024,03.08.2024,"13,6866","2,2327","0,1631","0,7886"
Poaceae,2025-Beta-2,Buchs,"0,6","9,3752",24.04.2024,03.08.2024,"13,4739","2,151","0,1596","0,7908"
Poaceae,2025-Beta-2,Buchs,"0,75","9,5764",24.04.2024,03.08.2024,"13,1904","2,0547","0,1558","0,7922"
Poaceae,2025-Beta-2,Buchs,"0,8","9,6625",24.04.2024,03.08.2024,"13,0657","2,0117","0,154","0,793"
Poaceae,2025-Beta-2,Buchs,"0,85","9,7807",24.04.2024,03.08.2024,"12,9101","1,9662","0,1523","0,7941"
Poaceae,2025-Beta-2,Buchs,"0,9","9,9278",24.04.2024,03.08.2024,"12,7139","1,9052","0,1498","0,795"
Poaceae,2025-Beta-2,Buchs,"0,91","9,9633",24.04.2024,03.08.2024,"12,6682","1,8927","0,1494","0,7945"
Poaceae,2025-Beta-2,Buchs,"0,92","10,0088",24.04.2024,03.08.2024,"12,6091","1,8771","0,1489","0,7948"
Poaceae,2025-Beta-2,Buchs,"0,93","10,0517",24.04.2024,03.08.2024,"12,552","1,8606","0,1482","0,7954"
Poaceae,2025-Beta-2,Buchs,"0,94","10,102",24.04.2024,03.08.2024,"12,4886","1,8408","0,1474","0,7968"
Poaceae,2025-Beta-2,Buchs,"0,95","10,1695",24.04.2024,03.08.2024,"12,4075","1,817","0,1464","0,7975"
Poaceae,2025-Beta-2,Buchs,"0,96","10,2484",24.04.2024,03.08.2024,"12,313","1,7886","0,1453","0,7977"
Poaceae,2025-Beta-2,Buchs,"0,97","10,3504",24.04.2024,03.08.2024,"12,1966","1,7554","0,1439","0,7985"
Poaceae,2025-Beta-2,Buchs,"0,98","10,5022",24.04.2024,03.08.2024,"12,0242","1,711","0,1423","0,8004"
Poaceae,2025-Beta-2,Buchs,"0,99","10,7527",24.04.2024,03.08.2024,"11,7429","1,6432","0,1399","0,8016"
Poaceae,2025-Beta-2,Buchs,"0,999","11,6821",24.04.2024,03.08.2024,"10,8082","1,4388","0,1331","0,8027"
Poaceae,2025-Beta-2,Buchs,"0,9999","12,7711",24.04.2024,03.08.2024,"9,8867","1,2617","0,1276","0,806"
Poaceae,2025-Beta-2,Buchs,1,"14,0413",24.04.2024,03.08.2024,"8,9856","1,0981","0,1222","0,8116"
Poaceae,2025-Beta-2,Buchs,1,"15,5493",24.04.2024,03.08.2024,"8,0963","0,9283","0,1147","0,8157"
Poaceae,2025-Beta-2,Buchs,1,"16,8712",24.04.2024,03.08.2024,"7,4444","0,8182","0,1099","0,8162"
Populus,2025-Beta-2,Buchs,0,"3,7091",15.02.2024,24.02.2024,"3,6111","3,2538","0,901","0,0266"
Populus,2025-Beta-2,Buchs,"0,2","3,7091",15.02.2024,24.02.2024,"3,6111","3,2538","0,901","0,0266"
Populus,2025-Beta-2,Buchs,"0,4","3,7417",15.02.2024,24.02.2024,"3,5868","3,2344","0,9018","0,0266"
Populus,2025-Beta-2,Buchs,"0,6","4,0402",15.02.2024,24.02.2024,"3,3195","2,9918","0,9013","0,0261"
Populus,2025-Beta-2,Buchs,"0,75","4,5093",15.02.2024,24.02.2024,"2,967","2,7021","0,9107","0,022"
Populus,2025-Beta-2,Buchs,"0,8","4,7409",15.02.2024,24.02.2024,"2,8333","2,5908","0,9144","0,0216"
Populus,2025-Beta-2,Buchs,"0,85","5,0623",15.02.2024,24.02.2024,"2,6788","2,4658","0,9205","0,0225"
Populus,2025-Beta-2,Buchs,"0,9","5,3604",15.02.2024,24.02.2024,"2,5139","2,2988","0,9144","0,0218"
Populus,2025-Beta-2,Buchs,"0,91","5,46",15.02.2024,24.02.2024,"2,4635","2,2581","0,9166","0,0218"
Populus,2025-Beta-2,Buchs,"0,92","5,5369",15.02.2024,24.02.2024,"2,434","2,2174","0,911","0,0229"
Populus,2025-Beta-2,Buchs,"0,93","5,6708",15.02.2024,24.02.2024,"2,3767","2,169","0,9126","0,0224"
Populus,2025-Beta-2,Buchs,"0,94","5,8294",15.02.2024,24.02.2024,"2,3212","2,1172","0,9121","0,0225"
Populus,2025-Beta-2,Buchs,"0,95","6,0116",15.02.2024,24.02.2024,"2,2587","2,0517","0,9084","0,0225"
Populus,2025-Beta-2,Buchs,"0,96","6,218",15.02.2024,24.02.2024,"2,1927","1,9796","0,9028","0,0232"
Populus,2025-Beta-2,Buchs,"0,97","6,5222",15.02.2024,24.02.2024,"2,0903","1,8922","0,9053","0,0238"
Populus,2025-Beta-2,Buchs,"0,98","6,9341",15.02.2024,24.02.2024,"1,9514","1,7825","0,9134","0,0206"
Populus,2025-Beta-2,Buchs,"0,99","7,7269",15.02.2024,24.02.2024,"1,75","1,5987","0,9136","0,0174"
Populus,2025-Beta-2,Buchs,"0,999","11,7738",15.02.2024,24.02.2024,"1,1788","1,114","0,945","0,0094"
Populus,2025-Beta-2,Buchs,"0,9999","16,665",15.02.2024,24.02.2024,"0,8056","0,7717","0,958","0,0018"
Populus,2025-Beta-2,Buchs,1,"26,0905",15.02.2024,24.02.2024,"0,5226","0,534","1,0219","-0,0013"
Populus,2025-Beta-2,Buchs,1,"40,0197",15.02.2024,24.02.2024,"0,3299","0,3644","1,1047","-0,0153"
Populus,2025-Beta-2,Buchs,1,"54,2362",15.02.2024,24.02.2024,"0,2326","0,2736","1,1759","-0,0278"
Quercus,2025-Beta-2,Buchs,0,"4,5676",05.04.2024,17.05.2024,"9,2729","1,4598","0,1574","0,2848"
Quercus,2025-Beta-2,Buchs,"0,2","4,5676",05.04.2024,17.05.2024,"9,2729","1,4598","0,1574","0,2848"
Quercus,2025-Beta-2,Buchs,"0,4","4,5828",05.04.2024,17.05.2024,"9,2378","1,4434","0,1562","0,2841"
Quercus,2025-Beta-2,Buchs,"0,6","4,7988",05.04.2024,17.05.2024,"8,7436","1,2611","0,1442","0,2905"
Quercus,2025-Beta-2,Buchs,"0,75","5,0956",05.04.2024,17.05.2024,"8,1586","1,075","0,1318","0,29"
Quercus,2025-Beta-2,Buchs,"0,8","5,2055",05.04.2024,17.05.2024,"7,9551","1,0033","0,1261","0,2913"
Quercus,2025-Beta-2,Buchs,"0,85","5,3419",05.04.2024,17.05.2024,"7,7084","0,9213","0,1195","0,2906"
Quercus,2025-Beta-2,Buchs,"0,9","5,5227",05.04.2024,17.05.2024,"7,3943","0,8248","0,1115","0,2941"
Quercus,2025-Beta-2,Buchs,"0,91","5,5686",05.04.2024,17.05.2024,"7,3171","0,8027","0,1097","0,2966"
Quercus,2025-Beta-2,Buchs,"0,92","5,6198",05.04.2024,17.05.2024,"7,2392","0,7788","0,1076","0,2976"
Quercus,2025-Beta-2,Buchs,"0,93","5,6804",05.04.2024,17.05.2024,"7,1427","0,7507","0,1051","0,2979"
Quercus,2025-Beta-2,Buchs,"0,94","5,7508",05.04.2024,17.05.2024,"7,0333","0,7184","0,1021","0,2984"
Quercus,2025-Beta-2,Buchs,"0,95","5,8357",05.04.2024,17.05.2024,"6,915","0,6857","0,0992","0,3022"
Quercus,2025-Beta-2,Buchs,"0,96","5,936",05.04.2024,17.05.2024,"6,7781","0,6461","0,0953","0,3055"
Quercus,2025-Beta-2,Buchs,"0,97","6,0499",05.04.2024,17.05.2024,"6,5981","0,5985","0,0907","0,3063"
Quercus,2025-Beta-2,Buchs,"0,98","6,2381",05.04.2024,17.05.2024,"6,3546","0,5407","0,0851","0,3066"
Quercus,2025-Beta-2,Buchs,"0,99","6,5659",05.04.2024,17.05.2024,"5,9618","0,4562","0,0765","0,3137"
Quercus,2025-Beta-2,Buchs,"0,999","7,7718",05.04.2024,17.05.2024,"4,8466","0,248","0,0512","0,3538"
Quercus,2025-Beta-2,Buchs,"0,9999","9,1469",05.04.2024,17.05.2024,"3,9591","0,1321","0,0334","0,3799"
Quercus,2025-Beta-2,Buchs,1,"11,0999",05.04.2024,17.05.2024,"3,1775","0,0675","0,0213","0,4242"
Quercus,2025-Beta-2,Buchs,1,"13,9258",05.04.2024,17.05.2024,"2,4552","0,0334","0,0136","0,4531"
Quercus,2025-Beta-2,Buchs,1,"16,942",05.04.2024,17.05.2024,"1,9703","0,0204","0,0104","0,4957"
Taxus,2025-Beta-2,Buchs,0,"3,1796",09.02.2024,07.03.2024,"37,3333","3,928","0,1052","0,3041"
Taxus,2025-Beta-2,Buchs,"0,2","3,1796",09.02.2024,07.03.2024,"37,3333","3,928","0,1052","0,3041"
Taxus,2025-Beta-2,Buchs,"0,4","3,1805",09.02.2024,07.03.2024,"37,3165","3,9053","0,1047","0,3047"
Taxus,2025-Beta-2,Buchs,"0,6","3,2026",09.02.2024,07.03.2024,"36,9668","3,6267","0,0981","0,3102"
Taxus,2025-Beta-2,Buchs,"0,75","3,2309",09.02.2024,07.03.2024,"36,5067","3,3051","0,0905","0,3182"
Taxus,2025-Beta-2,Buchs,"0,8","3,2429",09.02.2024,07.03.2024,"36,3003","3,1815","0,0876","0,3206"
Taxus,2025-Beta-2,Buchs,"0,85","3,2588",09.02.2024,07.03.2024,"36,0665","3,0382","0,0842","0,3231"
Taxus,2025-Beta-2,Buchs,"0,9","3,2808",09.02.2024,07.03.2024,"35,7596","2,8468","0,0796","0,3288"
Taxus,2025-Beta-2,Buchs,"0,91","3,2866",09.02.2024,07.03.2024,"35,6833","2,8031","0,0786","0,3299"
Taxus,2025-Beta-2,Buchs,"0,92","3,2917",09.02.2024,07.03.2024,"35,6052","2,7574","0,0774","0,3304"
Taxus,2025-Beta-2,Buchs,"0,93","3,298",09.02.2024,07.03.2024,"35,5085","2,7016","0,0761","0,3312"
Taxus,2025-Beta-2,Buchs,"0,94","3,3058",09.02.2024,07.03.2024,"35,3888","2,645","0,0747","0,3319"
Taxus,2025-Beta-2,Buchs,"0,95","3,3152",09.02.2024,07.03.2024,"35,2623","2,5727","0,073","0,3336"
Taxus,2025-Beta-2,Buchs,"0,96","3,3268",09.02.2024,07.03.2024,"35,1036","2,4901","0,0709","0,3342"
Taxus,2025-Beta-2,Buchs,"0,97","3,3426",09.02.2024,07.03.2024,"34,8847","2,3916","0,0686","0,3383"
Taxus,2025-Beta-2,Buchs,"0,98","3,3624",09.02.2024,07.03.2024,"34,5865","2,2563","0,0652","0,3439"
Taxus,2025-Beta-2,Buchs,"0,99","3,4013",09.02.2024,07.03.2024,"34,0811","2,0383","0,0598","0,353"
Taxus,2025-Beta-2,Buchs,"0,999","3,5554",09.02.2024,07.03.2024,"32,2761","1,4615","0,0453","0,3807"
Taxus,2025-Beta-2,Buchs,"0,9999","3,7721",09.02.2024,07.03.2024,"30,1729","1,0225","0,0339","0,4005"
Taxus,2025-Beta-2,Buchs,1,"4,0867",09.02.2024,07.03.2024,"27,5736","0,6935","0,0252","0,4136"
Taxus,2025-Beta-2,Buchs,1,"4,6393",09.02.2024,07.03.2024,"24,1001","0,4498","0,0187","0,4448"
Taxus,2025-Beta-2,Buchs,1,"5,2794",09.02.2024,07.03.2024,"20,9836","0,3106","0,0148","0,4594"
Pinaceae,2025-Beta-2,Payerne,0,"3,2624",04.05.2024,22.05.2024,"12,744","2,584","0,2028","0,6375"
Pinaceae,2025-Beta-2,Payerne,"0,2","3,2624",04.05.2024,22.05.2024,"12,744","2,584","0,2028","0,6375"
Pinaceae,2025-Beta-2,Payerne,"0,4","3,2626",04.05.2024,22.05.2024,"12,7413","2,5809","0,2026","0,6376"
Pinaceae,2025-Beta-2,Payerne,"0,6","3,2741",04.05.2024,22.05.2024,"12,6873","2,5152","0,1982","0,6444"
Pinaceae,2025-Beta-2,Payerne,"0,75","3,2958",04.05.2024,22.05.2024,"12,5996","2,44","0,1937","0,6466"
Pinaceae,2025-Beta-2,Payerne,"0,8","3,3011",04.05.2024,22.05.2024,"12,574","2,4083","0,1915","0,6486"
Pinaceae,2025-Beta-2,Payerne,"0,85","3,3133",04.05.2024,22.05.2024,"12,5302","2,3736","0,1894","0,6532"
Pinaceae,2025-Beta-2,Payerne,"0,9","3,3281",04.05.2024,22.05.2024,"12,4662","2,3307","0,187","0,6573"
Pinaceae,2025-Beta-2,Payerne,"0,91","3,3321",04.05.2024,22.05.2024,"12,4507","2,3195","0,1863","0,6585"
Pinaceae,2025-Beta-2,Payerne,"0,92","3,3351",04.05.2024,22.05.2024,"12,4379","2,3091","0,1856","0,6596"
Pinaceae,2025-Beta-2,Payerne,"0,93","3,3393",04.05.2024,22.05.2024,"12,4196","2,2994","0,1851","0,6571"
Pinaceae,2025-Beta-2,Payerne,"0,94","3,3422",04.05.2024,22.05.2024,"12,4041","2,2855","0,1843","0,66"
Pinaceae,2025-Beta-2,Payerne,"0,95","3,3476",04.05.2024,22.05.2024,"12,3803","2,2686","0,1832","0,6604"
Pinaceae,2025-Beta-2,Payerne,"0,96","3,3578",04.05.2024,22.05.2024,"12,3447","2,2457","0,1819","0,6613"
Pinaceae,2025-Beta-2,Payerne,"0,97","3,3693",04.05.2024,22.05.2024,"12,2972","2,2248","0,1809","0,6639"
Pinaceae,2025-Beta-2,Payerne,"0,98","3,3843",04.05.2024,22.05.2024,"12,236","2,1909","0,1791","0,6668"
Pinaceae,2025-Beta-2,Payerne,"0,99","3,4113",04.05.2024,22.05.2024,"12,1345","2,1345","0,1759","0,667"
Pinaceae,2025-Beta-2,Payerne,"0,999","3,5044",04.05.2024,22.05.2024,"11,8056","1,9771","0,1675","0,6815"
Pinaceae,2025-Beta-2,Payerne,"0,9999","3,6238",04.05.2024,22.05.2024,"11,43","1,8451","0,1614","0,6947"
Pinaceae,2025-Beta-2,Payerne,1,"3,7926",04.05.2024,22.05.2024,"10,9494","1,7227","0,1573","0,6998"
Pinaceae,2025-Beta-2,Payerne,1,"3,9803",04.05.2024,22.05.2024,"10,4313","1,6096","0,1543","0,7045"
Pinaceae,2025-Beta-2,Payerne,1,"4,1717",04.05.2024,22.05.2024,"9,968","1,5283","0,1533","0,7042"
Poaceae,2025-Beta-2,Payerne,0,"4,6572",06.05.2024,04.08.2024,"18,0329","4,6883","0,26","0,7968"
Poaceae,2025-Beta-2,Payerne,"0,2","4,6572",06.05.2024,04.08.2024,"18,0329","4,6883","0,26","0,7968"
Poaceae,2025-Beta-2,Payerne,"0,4","4,6588",06.05.2024,04.08.2024,"18,0265","4,682","0,2597","0,7966"
Poaceae,2025-Beta-2,Payerne,"0,6","4,7037",06.05.2024,04.08.2024,"17,8432","4,5573","0,2554","0,7981"
Poaceae,2025-Beta-2,Payerne,"0,75","4,7746",06.05.2024,04.08.2024,"17,5587","4,431","0,2524","0,7983"
Poaceae,2025-Beta-2,Payerne,"0,8","4,8021",06.05.2024,04.08.2024,"17,4508","4,3766","0,2508","0,7981"
Poaceae,2025-Beta-2,Payerne,"0,85","4,8422",06.05.2024,04.08.2024,"17,2965","4,3229","0,2499","0,798"
Poaceae,2025-Beta-2,Payerne,"0,9","4,8928",06.05.2024,04.08.2024,"17,1111","4,2408","0,2478","0,7975"
Poaceae,2025-Beta-2,Payerne,"0,91","4,9046",06.05.2024,04.08.2024,"17,0682","4,2259","0,2476","0,7971"
Poaceae,2025-Beta-2,Payerne,"0,92","4,919",06.05.2024,04.08.2024,"17,0155","4,2109","0,2475","0,7971"
Poaceae,2025-Beta-2,Payerne,"0,93","4,9336",06.05.2024,04.08.2024,"16,9628","4,1903","0,247","0,7957"
Poaceae,2025-Beta-2,Payerne,"0,94","4,9522",06.05.2024,04.08.2024,"16,8942","4,1611","0,2463","0,7966"
Poaceae,2025-Beta-2,Payerne,"0,95","4,9725",06.05.2024,04.08.2024,"16,8226","4,128","0,2454","0,7963"
Poaceae,2025-Beta-2,Payerne,"0,96","4,9964",06.05.2024,04.08.2024,"16,7358","4,0941","0,2446","0,7951"
Poaceae,2025-Beta-2,Payerne,"0,97","5,0282",06.05.2024,04.08.2024,"16,6257","4,0404","0,243","0,7947"
Poaceae,2025-Beta-2,Payerne,"0,98","5,0769",06.05.2024,04.08.2024,"16,457","3,9717","0,2413","0,7922"
Poaceae,2025-Beta-2,Payerne,"0,99","5,1577",06.05.2024,04.08.2024,"16,1883","3,8676","0,2389","0,7933"
Poaceae,2025-Beta-2,Payerne,"0,999","5,4529",06.05.2024,04.08.2024,"15,2849","3,5614","0,233","0,7872"
Poaceae,2025-Beta-2,Payerne,"0,9999","5,8078",06.05.2024,04.08.2024,"14,3316","3,2457","0,2265","0,785"
Poaceae,2025-Beta-2,Payerne,1,"6,1985",06.05.2024,04.08.2024,"13,4077","2,9522","0,2202","0,7836"
Poaceae,2025-Beta-2,Payerne,1,"6,6774",06.05.2024,04.08.2024,"12,4309","2,6973","0,217","0,7826"
Poaceae,2025-Beta-2,Payerne,1,"7,1053",06.05.2024,04.08.2024,"11,6699","2,5055","0,2147","0,7778"
Quercus,2025-Beta-2,Payerne,0,"16,2702",03.05.2024,18.06.2024,"0,3063","0,1386","0,4524","0,3367"
Quercus,2025-Beta-2,Payerne,"0,2","16,2702",03.05.2024,18.06.2024,"0,3063","0,1386","0,4524","0,3367"
Quercus,2025-Beta-2,Payerne,"0,4","16,3741",03.05.2024,18.06.2024,"0,3037","0,136","0,448","0,331"
Quercus,2025-Beta-2,Payerne,"0,6","17,7885",03.05.2024,18.06.2024,"0,2712","0,1082","0,3991","0,3586"
Quercus,2025-Beta-2,Payerne,"0,75","19,397",03.05.2024,18.06.2024,"0,2346","0,0914","0,3897","0,3695"
Quercus,2025-Beta-2,Payerne,"0,8","20,2736",03.05.2024,18.06.2024,"0,2213","0,0825","0,3726","0,3747"
Quercus,2025-Beta-2,Payerne,"0,85","21,4704",03.05.2024,18.06.2024,"0,2028","0,0714","0,3519","0,3668"
Quercus,2025-Beta-2,Payerne,"0,9","22,8576",03.05.2024,18.06.2024,"0,1888","0,0635","0,3366","0,3521"
Quercus,2025-Beta-2,Payerne,"0,91","23,3674",03.05.2024,18.06.2024,"0,1847","0,0613","0,3319","0,3578"
Quercus,2025-Beta-2,Payerne,"0,92","23,7104",03.05.2024,18.06.2024,"0,1803","0,0585","0,3245","0,3677"
