name,brandName,comparisonPriceUnit,urlSlugText,productConcreteSku,usaSnapEligible,formattedPrice,preFormattedUnitContent,categoryName,categoryKey,mainCategoryName,mainCategoryKey,text,cluster
"Cardinale Red Wine, 750 ml",San Antonio,ml,san-antonio-cardinale-red-wine-750-ml,21795,False,$8.99,,Red Wine,22,Alcohol,1,"Cardinale Red Wine, 750 ml San Antonio ml san-antonio-cardinale-red-wine-750-ml $8.99 Red Wine Alcohol",1
"Adventure Series Chianti Red Wine, 750 ml",Adventure Series,ml,adventure-series-adventure-series-chianti-red-wine-750-ml,24879,False,$5.99,,Red Wine,22,Alcohol,1,"Adventure Series Chianti Red Wine, 750 ml Adventure Series ml adventure-series-adventure-series-chianti-red-wine-750-ml $5.99 Red Wine Alcohol",1
"Red Blend Wine, 750 ml",3REIN,ml,3rein-red-blend-wine-750-ml,25559,False,$7.99,,Red Wine,22,Alcohol,1,"Red Blend Wine, 750 ml 3REIN ml 3rein-red-blend-wine-750-ml $7.99 Red Wine Alcohol",1
"Pinot Noir Red Wine, 1.5 L",Century Road,L,century-road-pinot-noir-red-wine-1-5-l,25561,False,$8.99,,Red Wine,22,Alcohol,1,"Pinot Noir Red Wine, 1.5 L Century Road L century-road-pinot-noir-red-wine-1-5-l $8.99 Red Wine Alcohol",1
"Cabernet Sauvignon, 1.5 L",Century Road,L,century-road-cabernet-sauvignon-1-5-l,25563,False,$8.99,,Red Wine,22,Alcohol,1,"Cabernet Sauvignon, 1.5 L Century Road L century-road-cabernet-sauvignon-1-5-l $8.99 Red Wine Alcohol",3
"Pinot Noir Red Wine, 750 ml",Bread and Butter,ml,bread-and-butter-pinot-noir-red-wine-750-ml,26162,False,$12.99,,Red Wine,22,Alcohol,1,"Pinot Noir Red Wine, 750 ml Bread and Butter ml bread-and-butter-pinot-noir-red-wine-750-ml $12.99 Red Wine Alcohol",1
"Cabernet Sauvignon Red Wine, 750 ml",Intermingle,ml,intermingle-cabernet-sauvignon-red-wine-750-ml,31772,False,$6.99,,Red Wine,22,Alcohol,1,"Cabernet Sauvignon Red Wine, 750 ml Intermingle ml intermingle-cabernet-sauvignon-red-wine-750-ml $6.99 Red Wine Alcohol",1
"Washington Cabernet Sauvignon Wine, 750 ml",3REIN,ml,3rein-washington-cabernet-sauvignon,31888,False,$10.99,,Red Wine,22,Alcohol,1,"Washington Cabernet Sauvignon Wine, 750 ml 3REIN ml 3rein-washington-cabernet-sauvignon $10.99 Red Wine Alcohol",1
"Pinot Noir Red Wine, 750 ml",Peaks & Tides,ml,peaks-tides-pinot-noir-red-wine-750-ml,36517,False,$12.99,,Red Wine,22,Alcohol,1,"Pinot Noir Red Wine, 750 ml Peaks & Tides ml peaks-tides-pinot-noir-red-wine-750-ml $12.99 Red Wine Alcohol",1
"Cabernet Sauvignon Red Wine, 750 ml",Outlander,ml,outlander-cabernet-sauvignon-paso-robles-ca,38232,False,$9.99,,Red Wine,22,Alcohol,1,"Cabernet Sauvignon Red Wine, 750 ml Outlander ml outlander-cabernet-sauvignon-paso-robles-ca $9.99 Red Wine Alcohol",1
"Cabernet  Sauvignon, 750 mL",Specially Selected,ml,specially-selected-cabernet-sauvignon-750-ml,38470,False,$14.99,,Red Wine,22,Alcohol,1,"Cabernet  Sauvignon, 750 mL Specially Selected ml specially-selected-cabernet-sauvignon-750-ml $14.99 Red Wine Alcohol",1
"Uco Valley Argentina Malbec Red Wine, 750 ml",Specially Selected,ml,specially-selected-uco-valley-argentina-malbec-red-wine-750-ml,38972,False,$7.99,,Red Wine,22,Alcohol,1,"Uco Valley Argentina Malbec Red Wine, 750 ml Specially Selected ml specially-selected-uco-valley-argentina-malbec-red-wine-750-ml $7.99 Red Wine Alcohol",1
"Red Blend Wine, 750 ml",Dancing Flame,ml,dancing-flame-red-blend,40281,False,$5.99,,Red Wine,22,Alcohol,1,"Red Blend Wine, 750 ml Dancing Flame ml dancing-flame-red-blend $5.99 Red Wine Alcohol",1
"Cabernet Sauvignon Red Wine, 750 mL",Rolling Mist,mL,rolling-mist-cabernet-sauvignon,44059,False,$7.99,,Red Wine,22,Alcohol,1,"Cabernet Sauvignon Red Wine, 750 mL Rolling Mist mL rolling-mist-cabernet-sauvignon $7.99 Red Wine Alcohol",1
"Pinot Noir Red Wine, 750 mL",California Heritage,ml,california-heritage-pinot-noir-red-wine-750-ml,45244,False,$4.95,,Red Wine,22,Alcohol,1,"Pinot Noir Red Wine, 750 mL California Heritage ml california-heritage-pinot-noir-red-wine-750-ml $4.95 Red Wine Alcohol",1
"Merlot Red Wine, 750 mL",California Heritage,ml,california-heritage-merlot-red-wine-750-ml,45248,False,$4.95,,Red Wine,22,Alcohol,1,"Merlot Red Wine, 750 mL California Heritage ml california-heritage-merlot-red-wine-750-ml $4.95 Red Wine Alcohol",1
"Cabernet Sauvignon Red Wine, 750 mL",California Heritage,ml,california-heritage-cabernet-sauvignon-red-wine-750-ml,45250,False,$4.95,,Red Wine,22,Alcohol,1,"Cabernet Sauvignon Red Wine, 750 mL California Heritage ml california-heritage-cabernet-sauvignon-red-wine-750-ml $4.95 Red Wine Alcohol",1
"Chardonnay White Wine, 750 ml",Winking Owl,ml,winking-owl-chardonnay-white-wine-750-ml,555,False,$3.45,,White Wine,25,Alcohol,1,"Chardonnay White Wine, 750 ml Winking Owl ml winking-owl-chardonnay-white-wine-750-ml $3.45 White Wine Alcohol",1
"Moscato White Wine, 750 ml",Winking Owl,ml,winking-owl-moscato-white-wine-750-ml,681,False,$3.45,,White Wine,25,Alcohol,1,"Moscato White Wine, 750 ml Winking Owl ml winking-owl-moscato-white-wine-750-ml $3.45 White Wine Alcohol",1
"Delle Venezie Pinot Grigio White Wine, 750 ml",Giretto,ml,giretto-delle-venezie-pinot-grigio-white-wine-750-ml,688,False,$5.99,,White Wine,25,Alcohol,1,"Delle Venezie Pinot Grigio White Wine, 750 ml Giretto ml giretto-delle-venezie-pinot-grigio-white-wine-750-ml $5.99 White Wine Alcohol",1
"Pinot Grigio White Wine, 750 ml",Winking Owl,ml,winking-owl-pinot-grigio-white-wine-750-ml,965,False,$3.45,,White Wine,25,Alcohol,1,"Pinot Grigio White Wine, 750 ml Winking Owl ml winking-owl-pinot-grigio-white-wine-750-ml $3.45 White Wine Alcohol",1
"Sauvignon Blanc White Wine, 750 ml",Winking Owl,ml,winking-owl-sauvignon-blanc-white-wine-750-ml,1284,False,$3.45,,White Wine,25,Alcohol,1,"Sauvignon Blanc White Wine, 750 ml Winking Owl ml winking-owl-sauvignon-blanc-white-wine-750-ml $3.45 White Wine Alcohol",1
"Sauvignon Blanc White Wine, 750 ml",Sunshine Bay,ml,sunshine-bay-sauvignon-blanc-white-wine-750-ml,2986,False,$7.99,,White Wine,25,Alcohol,1,"Sauvignon Blanc White Wine, 750 ml Sunshine Bay ml sunshine-bay-sauvignon-blanc-white-wine-750-ml $7.99 White Wine Alcohol",1
"Moscato D'Asti White Wine, 750 ml",Stella Rosa,ml,stella-rosa-moscato-d-asti-white-wine-750-ml,7260,False,$10.98,,White Wine,25,Alcohol,1,"Moscato D'Asti White Wine, 750 ml Stella Rosa ml stella-rosa-moscato-d-asti-white-wine-750-ml $10.98 White Wine Alcohol",1
"Chardonnay White Wine, 750 ml",Josh Cellars,ml,josh-cellars-chardonnay-white-wine-750-ml,8149,False,$12.98,,White Wine,25,Alcohol,1,"Chardonnay White Wine, 750 ml Josh Cellars ml josh-cellars-chardonnay-white-wine-750-ml $12.98 White Wine Alcohol",1
"Butter Chardonnay White Wine, 750 ml",Butter,ml,butter-butter-chardonnay-white-wine-750-ml,8706,False,$14.98,,White Wine,25,Alcohol,1,"Butter Chardonnay White Wine, 750 ml Butter ml butter-butter-chardonnay-white-wine-750-ml $14.98 White Wine Alcohol",1
"Pinot Grigio White Wine, 750 ml",Villanella,ml,villanella-pinot-grigio-white-wine-750-ml,8807,False,$9.99,,White Wine,25,Alcohol,1,"Pinot Grigio White Wine, 750 ml Villanella ml villanella-pinot-grigio-white-wine-750-ml $9.99 White Wine Alcohol",1
"Pinot Grigio, 750 ml",Don't Mind If I Do,ml,don-t-mind-if-i-do-pinot-grigio-750-ml,21585,False,$7.99,,White Wine,25,Alcohol,1,"Pinot Grigio, 750 ml Don't Mind If I Do ml don-t-mind-if-i-do-pinot-grigio-750-ml $7.99 White Wine Alcohol",1
"Delle Venezie Pinot Grigio White Wine, 1.5 liter",Essenza di Vita,L,essenza-di-vita-delle-venezie-pinot-grigio-white-wine-1-5-liter,22678,False,$9.99,,White Wine,25,Alcohol,1,"Delle Venezie Pinot Grigio White Wine, 1.5 liter Essenza di Vita L essenza-di-vita-delle-venezie-pinot-grigio-white-wine-1-5-liter $9.99 White Wine Alcohol",3
"Buttery Chardonnay, 750 ml",Intermingle,ml,intermingle-buttery-chardonnay-750-ml,34075,False,$6.99,,White Wine,25,Alcohol,1,"Buttery Chardonnay, 750 ml Intermingle ml intermingle-buttery-chardonnay-750-ml $6.99 White Wine Alcohol",1
"Chardonnay White Wine, 750 ml",Peaks & Tides,ml,peaks-tides-chardonnay-white-wine-750-ml,36516,False,$9.99,,White Wine,25,Alcohol,1,"Chardonnay White Wine, 750 ml Peaks & Tides ml peaks-tides-chardonnay-white-wine-750-ml $9.99 White Wine Alcohol",1
"Marlborough Sauvignon Blanc  White Wine, 750 ml",Specially Selected,ml,specially-selected-marlborough-sauvignon-blanc-white-wine-750-ml,38956,False,$9.99,,White Wine,25,Alcohol,1,"Marlborough Sauvignon Blanc  White Wine, 750 ml Specially Selected ml specially-selected-marlborough-sauvignon-blanc-white-wine-750-ml $9.99 White Wine Alcohol",1
"Mosel Riesling White Wine, 750 ml",LandKastel,ml,landkastel-mosel-riesling,39215,False,$6.99,,White Wine,25,Alcohol,1,"Mosel Riesling White Wine, 750 ml LandKastel ml landkastel-mosel-riesling $6.99 White Wine Alcohol",1
"Sauvignon Blanc, 750 mL",8 Plumas,ml,8-plumas-sauvignon-blanc,44057,False,$5.99,,White Wine,25,Alcohol,1,"Sauvignon Blanc, 750 mL 8 Plumas ml 8-plumas-sauvignon-blanc $5.99 White Wine Alcohol",1
"Chardonnay White Wine, 750 ml",California Heritage,ml,california-heritage-chardonnay-white-wine-750-ml,45249,False,$4.95,,White Wine,25,Alcohol,1,"Chardonnay White Wine, 750 ml California Heritage ml california-heritage-chardonnay-white-wine-750-ml $4.95 White Wine Alcohol",1
"Moscato, 750 mL",California Heritage,ml,california-heritage-moscato-750-ml,45279,False,$4.95,,White Wine,25,Alcohol,1,"Moscato, 750 mL California Heritage ml california-heritage-moscato-750-ml $4.95 White Wine Alcohol",1
Spicy Mango Chili,Stella Rosa,ml,stella-rosa-spicy-mango-chili,46696,False,$10.98,,White Wine,25,Alcohol,1,Spicy Mango Chili Stella Rosa ml stella-rosa-spicy-mango-chili $10.98 White Wine Alcohol,3
"Cali Blanc Sauvignon Blanc, 750 mL",19 Crimes,ml,19-crimes-ca-19-crimes-cali-blanc,46893,False,$11.98,,White Wine,25,Alcohol,1,"Cali Blanc Sauvignon Blanc, 750 mL 19 Crimes ml 19-crimes-ca-19-crimes-cali-blanc $11.98 White Wine Alcohol",1
"Chardonnay, 750 mL",Rare Barrels,ml,rare-barrels-ca-rare-barrels-chard,46904,False,$10.99,,White Wine,25,Alcohol,1,"Chardonnay, 750 mL Rare Barrels ml rare-barrels-ca-rare-barrels-chard $10.99 White Wine Alcohol",1
"IPA - 6 pack, 12 fl oz",Wild Range,fl oz,wild-range-ipa-6-pack-12-fl-oz,536,False,$7.99,,Beer,21,Alcohol,1,"IPA - 6 pack, 12 fl oz Wild Range fl oz wild-range-ipa-6-pack-12-fl-oz $7.99 Beer Alcohol",4
"Lager Beer - 6 pack, 11.2 fl oz Bottle",Holland Lager 1839,fl oz,holland-lager-1839-lager-beer-6-pack-11-2-fl-oz,945,False,$7.99,,Beer,21,Alcohol,1,"Lager Beer - 6 pack, 11.2 fl oz Bottle Holland Lager 1839 fl oz holland-lager-1839-lager-beer-6-pack-11-2-fl-oz $7.99 Beer Alcohol",4
"Beer - 12 pack, 12 fl oz",Sapporo,fl. oz.,sapporo-beer-12-pack-12-fl-oz,3747,False,$13.99,,Beer,21,Alcohol,1,"Beer - 12 pack, 12 fl oz Sapporo fl. oz. sapporo-beer-12-pack-12-fl-oz $13.99 Beer Alcohol",4
"Radler Lager Beer - 6 pack, 12 fl oz",Two Pitchers Brewing Co.,fl. oz.,two-pitchers-brewing-co-radler-lager-beer-6-pack-12-fl-oz,4415,False,$11.99,,Beer,21,Alcohol,1,"Radler Lager Beer - 6 pack, 12 fl oz Two Pitchers Brewing Co. fl. oz. two-pitchers-brewing-co-radler-lager-beer-6-pack-12-fl-oz $11.99 Beer Alcohol",4
"Session IPA - 6 pack, 12 fl oz",Hopping Nomad,fl oz,hopping-nomad-session-ipa-6-pack-12-fl-oz,7680,False,$7.99,,Beer,21,Alcohol,1,"Session IPA - 6 pack, 12 fl oz Hopping Nomad fl oz hopping-nomad-session-ipa-6-pack-12-fl-oz $7.99 Beer Alcohol",4
"Lager Beer - 4 pack, 16.9 fl oz",Carlsberg,fl oz,carlsberg-lager-beer-4-pack-16-9-fl-oz,7875,False,$6.99,,Beer,21,Alcohol,1,"Lager Beer - 4 pack, 16.9 fl oz Carlsberg fl oz carlsberg-lager-beer-4-pack-16-9-fl-oz $6.99 Beer Alcohol",4
"Beer - 6 pack, 12 fl oz Bottles",Pacifico,fl oz,pacifico-beer-6-pack-12-fl-oz-bottles,8229,False,$8.98,,Beer,21,Alcohol,1,"Beer - 6 pack, 12 fl oz Bottles Pacifico fl oz pacifico-beer-6-pack-12-fl-oz-bottles $8.98 Beer Alcohol",4
"Beer - 12 pack, 12 fl oz",Corona Extra,fl oz,corona-extra-beer-12-pack-12-fl-oz,8729,False,$15.98,,Beer,21,Alcohol,1,"Beer - 12 pack, 12 fl oz Corona Extra fl oz corona-extra-beer-12-pack-12-fl-oz $15.98 Beer Alcohol",4
"Island Hopper - 12 pack, 12 fl oz",Kona Brewing Co.,fl oz,kona-brewing-co-island-hopper-12-pack-12-fl-oz,8830,False,$15.98,,Beer,21,Alcohol,1,"Island Hopper - 12 pack, 12 fl oz Kona Brewing Co. fl oz kona-brewing-co-island-hopper-12-pack-12-fl-oz $15.98 Beer Alcohol",4
"Tangerine Express IPA Beer - 6 pack, 12 fl oz",Stone,fl oz,stone-tangerine-express-ipa-beer-6-pack-12-fl-oz,8848,False,$10.99,,Beer,21,Alcohol,1,"Tangerine Express IPA Beer - 6 pack, 12 fl oz Stone fl oz stone-tangerine-express-ipa-beer-6-pack-12-fl-oz $10.99 Beer Alcohol",4
"Beer - 15 pack, 12 fl oz Cans",Keystone Light,fl oz,keystone-light-beer-15-pack-12-fl-oz-cans,8861,False,$8.48,,Beer,21,Alcohol,1,"Beer - 15 pack, 12 fl oz Cans Keystone Light fl oz keystone-light-beer-15-pack-12-fl-oz-cans $8.48 Beer Alcohol",4
"Premier Beer - 12 pack, 12 fl oz",Corona,fl oz,corona-premier-beer-12-pack-12-fl-oz,8880,False,$15.98,,Beer,21,Alcohol,1,"Premier Beer - 12 pack, 12 fl oz Corona fl oz corona-premier-beer-12-pack-12-fl-oz $15.98 Beer Alcohol",4
"Mango Cart Mango Wheat Ale Beer - 6 pack, 12 fl oz",Golden Road,fl oz,golden-road-mango-cart-mango-wheat-ale-beer-6-pack-12-fl-oz,8918,False,$10.27,,Beer,21,Alcohol,1,"Mango Cart Mango Wheat Ale Beer - 6 pack, 12 fl oz Golden Road fl oz golden-road-mango-cart-mango-wheat-ale-beer-6-pack-12-fl-oz $10.27 Beer Alcohol",4
"IPA Beer - 6 pack, 16 fl oz",Pizza Port,fl oz,pizza-port-ipa-beer-6-pack-16-fl-oz,8935,False,$13.48,,Beer,21,Alcohol,1,"IPA Beer - 6 pack, 16 fl oz Pizza Port fl oz pizza-port-ipa-beer-6-pack-16-fl-oz $13.48 Beer Alcohol",4
"Beer - 18 pack, 12 fl oz",Coors Light,fl. oz.,coors-light-beer-18-pack-12-fl-oz,9487,False,$15.73,,Beer,21,Alcohol,1,"Beer - 18 pack, 12 fl oz Coors Light fl. oz. coors-light-beer-18-pack-12-fl-oz $15.73 Beer Alcohol",4
"Chronic Amber Ale, 16 fl oz cans, 6 pack",Pizza Port,fl. oz.,pizza-port-chronic-amber-ale,10089,False,$11.48,,Beer,21,Alcohol,1,"Chronic Amber Ale, 16 fl oz cans, 6 pack Pizza Port fl. oz. pizza-port-chronic-amber-ale $11.48 Beer Alcohol",3
"Beer - 18 pack, 12 fl oz",Bud Light,fl. oz.,bud-light-beer-18-pack-12-fl-oz,10282,False,$16.73,,Beer,21,Alcohol,1,"Beer - 18 pack, 12 fl oz Bud Light fl. oz. bud-light-beer-18-pack-12-fl-oz $16.73 Beer Alcohol",4
"Beer - 12 pack, 12 fl oz",Modelo Especial,fl oz,modelo-especial-beer-12-pack-12-fl-oz,10344,False,$15.98,,Beer,21,Alcohol,1,"Beer - 12 pack, 12 fl oz Modelo Especial fl oz modelo-especial-beer-12-pack-12-fl-oz $15.98 Beer Alcohol",4
"Maguires Stout - 6 pack, 12 fl oz Bottle",Maguires,fl oz,maguires-maguires-stout-6-pack-12-fl-oz,11127,False,$7.99,,Beer,21,Alcohol,1,"Maguires Stout - 6 pack, 12 fl oz Bottle Maguires fl oz maguires-maguires-stout-6-pack-12-fl-oz $7.99 Beer Alcohol",4
"Pilsner Beer - 4 pack, 16. 9 fl oz",Bitburger,fl oz,bitburger-pilsner-beer-4-pack-16-9-fl-oz,12374,False,$6.99,,Beer,21,Alcohol,1,"Pilsner Beer - 4 pack, 16. 9 fl oz Bitburger fl oz bitburger-pilsner-beer-4-pack-16-9-fl-oz $6.99 Beer Alcohol",4
"Beer - 12 pack, 12 fl oz Cans",Michelob Ultra,fl. oz.,michelob-ultra-beer-12-pack-12-fl-oz-cans,14512,False,$12.27,,Beer,21,Alcohol,1,"Beer - 12 pack, 12 fl oz Cans Michelob Ultra fl. oz. michelob-ultra-beer-12-pack-12-fl-oz-cans $12.27 Beer Alcohol",4
"Pilsner Beer - 4 pack, 16. 9 fl oz Can",Wernesgruner,fl oz,wernesgruner-pilsner-beer-4-pack-16-9-fl-oz,15430,False,$5.99,,Beer,21,Alcohol,1,"Pilsner Beer - 4 pack, 16. 9 fl oz Can Wernesgruner fl oz wernesgruner-pilsner-beer-4-pack-16-9-fl-oz $5.99 Beer Alcohol",4
"Hazy IPA, 12 fl oz cans, 6 pack",Stone Brewing,fl. oz.,stone-brewing-hazy-ipa,24075,False,$10.98,,Beer,21,Alcohol,1,"Hazy IPA, 12 fl oz cans, 6 pack Stone Brewing fl. oz. stone-brewing-hazy-ipa $10.98 Beer Alcohol",4
"Pale Ale - 12 pack, 12 fl oz",Shuteye Peak,fl oz,shuteye-peak-pale-ale,30592,False,$13.99,,Beer,21,Alcohol,1,"Pale Ale - 12 pack, 12 fl oz Shuteye Peak fl oz shuteye-peak-pale-ale $13.99 Beer Alcohol",4
"The Pupil IPA, 12 fl oz cans, 6 pack",Societe Brewing,fl. oz.,societe-brewing-company-the-pupil-ipa,33669,False,$11.99,,Beer,21,Alcohol,1,"The Pupil IPA, 12 fl oz cans, 6 pack Societe Brewing fl. oz. societe-brewing-company-the-pupil-ipa $11.99 Beer Alcohol",4
"Ruby Grapefruit Kolsch-Style Beer - 6 pack, 12 fl oz can",Locken's,fl oz,locken-s-ruby-grapefruit-kolsch,39644,False,$7.99,,Beer,21,Alcohol,1,"Ruby Grapefruit Kolsch-Style Beer - 6 pack, 12 fl oz can Locken's fl oz locken-s-ruby-grapefruit-kolsch $7.99 Beer Alcohol",4
"Covista Mexican Style Lager Beer - 6 pack, 12 fl oz Bottle",Covista,fl,covista-covista-cerveza,40503,False,$6.99,,Beer,21,Alcohol,1,"Covista Mexican Style Lager Beer - 6 pack, 12 fl oz Bottle Covista fl covista-covista-cerveza $6.99 Beer Alcohol",4
"Sweet Pineapple Wine, 750 ml",Pacific Fruit Vineyards,ml,pacific-fruit-vineyards-sweet-pineapple-wine-750-ml,7792,False,$3.99,,Specialty Wine,24,Alcohol,1,"Sweet Pineapple Wine, 750 ml Pacific Fruit Vineyards ml pacific-fruit-vineyards-sweet-pineapple-wine-750-ml $3.99 Specialty Wine Alcohol",1
"Lime  Margarita Cocktail Wine, 1.5 liter",Zarita,L,zarita-lime-margarita-cocktail-wine-1-5-liter,7870,False,$12.95,,Specialty Wine,24,Alcohol,1,"Lime  Margarita Cocktail Wine, 1.5 liter Zarita L zarita-lime-margarita-cocktail-wine-1-5-liter $12.95 Specialty Wine Alcohol",3
"Chocolat Specialty Wine, 750 ml",Petit,ml,petit-chocolat-specialty-wine-750-ml,8243,False,$7.99,,Specialty Wine,24,Alcohol,1,"Chocolat Specialty Wine, 750 ml Petit ml petit-chocolat-specialty-wine-750-ml $7.99 Specialty Wine Alcohol",1
"Sweet Peach Wine, 750 ml",Pacific Fruit Vineyards,ml,pacific-fruit-vineyards-sweet-peach-wine-750-ml,8610,False,$3.99,,Specialty Wine,24,Alcohol,1,"Sweet Peach Wine, 750 ml Pacific Fruit Vineyards ml pacific-fruit-vineyards-sweet-peach-wine-750-ml $3.99 Specialty Wine Alcohol",1
"Mimosa, 750 ml",,ml,mimosa-750-ml,8647,False,$8.99,,Specialty Wine,24,Alcohol,1,"Mimosa, 750 ml  ml mimosa-750-ml $8.99 Specialty Wine Alcohol",1
"Sweet Blueberry Wine, 750 ml",Pacific Fruit Vineyards,ml,pacific-fruit-vineyards-sweet-blueberry-wine-750-ml,8957,False,$3.99,,Specialty Wine,24,Alcohol,1,"Sweet Blueberry Wine, 750 ml Pacific Fruit Vineyards ml pacific-fruit-vineyards-sweet-blueberry-wine-750-ml $3.99 Specialty Wine Alcohol",1
"Sweet Mango Wine, 750 ml",Pacific Fruit Vineyards,ml,pacific-fruit-vineyards-sweet-mango-wine-750-ml,10453,False,$3.99,,Specialty Wine,24,Alcohol,1,"Sweet Mango Wine, 750 ml Pacific Fruit Vineyards ml pacific-fruit-vineyards-sweet-mango-wine-750-ml $3.99 Specialty Wine Alcohol",1
"Coconut Wine, 750 ml",Petit,ml,petit-coconut-wine-750-ml,10515,False,$7.99,,Specialty Wine,24,Alcohol,1,"Coconut Wine, 750 ml Petit ml petit-coconut-wine-750-ml $7.99 Specialty Wine Alcohol",1
"Vistosa Sangria Red Wine, 1.5 liter",Vistosa,,vistosa-vistosa-sangria-red-wine-1-5-liter,20890,False,$6.99,,Specialty Wine,24,Alcohol,1,"Vistosa Sangria Red Wine, 1.5 liter Vistosa  vistosa-vistosa-sangria-red-wine-1-5-liter $6.99 Specialty Wine Alcohol",3
"Sweet Strawberry Wine, 750 ml",Pacific Fruit Vineyards,ml,pacific-fruit-vineyards-sweet-strawberry-wine-750-ml,21592,False,$3.99,,Specialty Wine,24,Alcohol,1,"Sweet Strawberry Wine, 750 ml Pacific Fruit Vineyards ml pacific-fruit-vineyards-sweet-strawberry-wine-750-ml $3.99 Specialty Wine Alcohol",1
"Pineapple Mimosa, 750 ml","Oh Me, Oh My!",ml,oh-me-oh-my-pineapple-mimosa-750-ml,33612,False,$7.99,,Specialty Wine,24,Alcohol,1,"Pineapple Mimosa, 750 ml Oh Me, Oh My! ml oh-me-oh-my-pineapple-mimosa-750-ml $7.99 Specialty Wine Alcohol",1
"Blueberry Margarita, 1.5 liter",Zarita,L,zarita-blueberry-margarita-1-5-liter,33613,False,$12.95,,Specialty Wine,24,Alcohol,1,"Blueberry Margarita, 1.5 liter Zarita L zarita-blueberry-margarita-1-5-liter $12.95 Specialty Wine Alcohol",3
"Sweet Lemonade Wine, 750 ml",Pacific Fruit Vineyards,ml,pacific-fruit-vineyards-sweet-lemonade-wine-750-ml,40277,False,$3.99,,Specialty Wine,24,Alcohol,1,"Sweet Lemonade Wine, 750 ml Pacific Fruit Vineyards ml pacific-fruit-vineyards-sweet-lemonade-wine-750-ml $3.99 Specialty Wine Alcohol",1
"Mojito Wine Cocktail, 750 ml",Don't Mind If I Do,ml,don-t-mind-if-i-do-mojito-wine-cocktail-750-ml,40509,False,$7.99,,Specialty Wine,24,Alcohol,1,"Mojito Wine Cocktail, 750 ml Don't Mind If I Do ml don-t-mind-if-i-do-mojito-wine-cocktail-750-ml $7.99 Specialty Wine Alcohol",1
